Make,Variant,"Length 
(ft)",Geographic Region,Country/Region/State ,Listing Price (USD),Year,Beam (m),Draft (m),Rigging,Displacement (kg),Sail Area (m²),Hull Materials,Sleeping Capacity,Headroom (m),Fuel Capacity (L),Water Capacity (L),Standard Engine Power (hp),LOA (m),Waterline Length (m),Fuel Type,Holding Tank Capacity (L),Keel Type,latitude,longitude, Climate Type,Country Code,2020_ave,2020_tol
Lagoon,450,45.8,Caribbean,Martinique,400142,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Lagoon,450,45.8,Europe,Croatia,557470,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,450,45.8,Europe,Croatia,556561,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,450,45.8,Europe,Greece,546539,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Greece,545648,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Greece,522848,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Croatia,516769,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,450s,45.8,Europe,France,516769,2015,7.87,1.3,None,14000.0,130.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Lagoon,450s,45.8,Europe,France,516246,2015,7.87,1.3,None,14000.0,130.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Lagoon,450s,45.8,Europe,France,515844,2015,7.87,1.3,None,14000.0,130.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Lagoon,450,45.8,Europe,Greece,510302,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Greece,510103,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Greece,509271,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450s,45.8,Europe,France,504030,2015,7.87,1.3,None,14000.0,130.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Lagoon,450s,45.8,Europe,France,503208,2015,7.87,1.3,None,14000.0,130.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Lagoon,450,45.8,Europe,Italy,486404,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,450,45.8,Europe,Italy,486371,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,450,45.8,Europe,Greece,485879,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Greece,485500,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Greece,483383,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Greece,482595,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450f,45.8,Europe,Greece,479927,2015,7.87,1.3,None,12600.0,133.0,Fiberglass,6-10,2.05,1040.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450f,45.8,Europe,Greece,478957,2015,7.87,1.3,None,12600.0,133.0,Fiberglass,6-10,2.05,1040.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450f,45.8,Europe,Greece,474211,2015,7.87,1.3,None,12600.0,133.0,Fiberglass,6-10,2.05,1040.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Croatia,473667,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,450,45.8,Europe,Croatia,472895,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,450,45.8,Europe,Greece,465165,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Greece,464407,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Greece,455973,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Greece,455973,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Greece,455627,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450f,45.8,Europe,Greece,448677,2015,7.87,1.3,None,12600.0,133.0,Fiberglass,6-10,2.05,1040.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,450,45.8,Europe,Greece,430455,2015,7.87,1.3,None,12152.0,133.0,Fiberglass,6-10,2.05,650.0,700.0,2 x 54,13.96,13.38,Diesel,4 x 85,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Leopard,48,48.0,Caribbean,Saint Lucia,499000,2015,7.45,1.47,None,17000.0,164.0,Fiberglass,6-10,1.98,1100.0,1000.0,2 x 57,14.75,14.27,Diesel,700,Fixed keel,13.8250489,-60.975036, Am,LCA,8458.162760673898,1516015718.7349074
Leopard,48,48.0,Caribbean,Saint Lucia,439000,2015,7.45,1.47,None,17000.0,164.0,Fiberglass,6-10,1.98,1100.0,1000.0,2 x 57,14.75,14.27,Diesel,700,Fixed keel,13.8250489,-60.975036, Am,LCA,8458.162760673898,1516015718.7349074
Leopard,48,48.0,Caribbean,British Virgin Islands,149000,2015,7.45,1.47,None,17000.0,164.0,Fiberglass,6-10,1.98,1100.0,1000.0,2 x 57,14.75,14.27,Diesel,700,Fixed keel,18.4024395,-64.5661642, Am,GBR,40318.55756604926,2704609160088.1504
Leopard,48,48.0,Europe,Croatia,508561,2015,7.45,1.47,None,17000.0,164.0,Fiberglass,6-10,1.98,1100.0,1000.0,2 x 57,14.75,14.27,Diesel,700,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Leopard,48,48.0,Europe,Greece,508561,2015,7.45,1.47,None,17000.0,164.0,Fiberglass,6-10,1.98,1100.0,1000.0,2 x 57,14.75,14.27,Diesel,700,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Fountaine Pajot,saba50,49.0,Caribbean,Martinique,601884,2015,7.92,1.25,None,16000.0,162.0,Fiberglass,8-12,2.1,940.0,700.0,2 x 75,14.98,14.50,Diesel,700,Fixed keel,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Fountaine Pajot,saba50,49.0,Caribbean,Martinique,589724,2015,7.92,1.25,None,16000.0,162.0,Fiberglass,8-12,2.1,940.0,700.0,2 x 75,14.98,14.50,Diesel,700,Fixed keel,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Fountaine Pajot,saba50,49.0,Caribbean,Martinique,589343,2015,7.92,1.25,None,16000.0,162.0,Fiberglass,8-12,2.1,940.0,700.0,2 x 75,14.98,14.50,Diesel,700,Fixed keel,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Fountaine Pajot,saba50maestro,49.0,Europe,Italy,1055962,2015,7.92,1.25,None,16000.0,162.0,Fiberglass,8-12,2.1,940.0,700.0,2 x 75,14.98,14.50,Diesel,700,Fixed keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Fountaine Pajot,saba50,49.0,Europe,Spain,910312,2015,7.92,1.25,None,16000.0,162.0,Fiberglass,8-12,2.1,940.0,700.0,2 x 75,14.98,14.50,Diesel,700,Fixed keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Fountaine Pajot,saba50,49.0,Europe,France,843556,2015,7.92,1.25,None,16000.0,162.0,Fiberglass,8-12,2.1,940.0,700.0,2 x 75,14.98,14.50,Diesel,700,Fixed keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Fountaine Pajot,saba50,49.0,USA,Florida,765000,2015,7.92,1.25,None,16000.0,162.0,Fiberglass,8-12,2.1,940.0,700.0,2 x 75,14.98,14.50,Diesel,700,Fixed keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Voyage Yachts,voyage480,50.0,Caribbean,British Virgin Islands,617000,2015,7.32,1.39,None,12000.0,150.0,Fiberglass,8-10,2.05,960.0,1000.0,2 x 54,14.63,13.72,Diesel,600,Fixed keel,18.4024395,-64.5661642, Am,GBR,40318.55756604926,2704609160088.1504
Lagoon,52f,52.0,Caribbean,Martinique,836660,2015,8.74,1.5,None,26000.0,223.0,Fiberglass,8-12,2.05,1040.0,960.0,2 x 80,15.85,15.60,Diesel,4 x 80,None,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Lagoon,52f,52.0,Caribbean,Guadeloupe,776032,2015,8.74,1.5,None,26000.0,223.0,Fiberglass,8-12,2.05,1040.0,960.0,2 x 80,15.85,15.60,Diesel,4 x 80,None,16.2528827,-61.5686855, Am,FRA,39055.2829280754,2639008701648.2563
Lagoon,52f,52.0,Europe,Greece,1100414,2015,8.74,1.5,None,26000.0,223.0,Fiberglass,8-12,2.05,1040.0,960.0,2 x 80,15.85,15.60,Diesel,4 x 80,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,52,52.0,Europe,Greece,1094334,2015,8.74,1.5,None,26000.0,197.0,Fiberglass,8-12,2.05,1040.0,960.0,2 x 54,15.85,15.60,Diesel,800,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,52,52.0,Europe,Greece,1093227,2015,8.74,1.5,None,26000.0,197.0,Fiberglass,8-12,2.05,1040.0,960.0,2 x 54,15.85,15.60,Diesel,800,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,52,52.0,Europe,Greece,1033538,2015,8.74,1.5,None,26000.0,197.0,Fiberglass,8-12,2.05,1040.0,960.0,2 x 54,15.85,15.60,Diesel,800,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,52,52.0,Europe,Greece,1033538,2015,8.74,1.5,None,26000.0,197.0,Fiberglass,8-12,2.05,1040.0,960.0,2 x 54,15.85,15.60,Diesel,800,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,52f,52.0,Europe,Greece,1033538,2015,8.74,1.5,None,26000.0,223.0,Fiberglass,8-12,2.05,1040.0,960.0,2 x 80,15.85,15.60,Diesel,4 x 80,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,52f,52.0,Europe,Greece,1032492,2015,8.74,1.5,None,26000.0,223.0,Fiberglass,8-12,2.05,1040.0,960.0,2 x 80,15.85,15.60,Diesel,4 x 80,None,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,52f,52.0,Europe,Croatia,911945,2015,8.74,1.5,None,26000.0,223.0,Fiberglass,8-12,2.05,1040.0,960.0,2 x 80,15.85,15.60,Diesel,4 x 80,None,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,52f,52.0,Europe,Croatia,911022,2015,8.74,1.5,None,26000.0,223.0,Fiberglass,8-12,2.05,1040.0,960.0,2 x 80,15.85,15.60,Diesel,4 x 80,None,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,52,52.0,Europe,France,838989,2015,8.74,1.5,None,26000.0,197.0,Fiberglass,8-12,2.05,1040.0,960.0,2 x 54,15.85,15.60,Diesel,800,Fixed keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Lagoon,52,52.0,Europe,France,838140,2015,8.74,1.5,None,26000.0,197.0,Fiberglass,8-12,2.05,1040.0,960.0,2 x 54,15.85,15.60,Diesel,800,Fixed keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Lagoon,52,52.0,USA,California,949000,2015,8.74,1.5,None,26000.0,197.0,Fiberglass,8-12,2.05,1040.0,960.0,2 x 54,15.85,15.60,Diesel,800,Fixed keel,36.7014631,-118.755997, Csa,USA,63530.63348390901,21060473613000.0
Privilege,series5,56.0,USA,Florida,1200000,2015,9.16,1.55,None,19000.0,216.0,Fiberglass,6-8,2.0,1200.0,800.0,2 x 75,16.06,15.61,Diesel,800,Fixed keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Privilege,series5,56.0,USA,Florida,999000,2015,9.16,1.55,None,19000.0,216.0,Fiberglass,6-8,2.0,1200.0,800.0,2 x 75,16.06,15.61,Diesel,800,Fixed keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Lagoon,380,38.0,Caribbean,Martinique,210000,2016,6.53,1.15,Fractional sloop,6970.0,77.0,Polyester,8.0,1.95,200.0,300.0,2x29,11.55,10.89,Diesel,80,Fixed keel,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Lagoon,380,38.0,Caribbean,Netherlands Antilles,149000,2016,6.53,1.15,Fractional sloop,6970.0,77.0,Polyester,8.0,1.95,200.0,300.0,2x29,11.55,10.89,Diesel,80,Fixed keel,12.1845,-68.66079226, Am,,,
Lagoon,39,38.0,USA,Florida,335000,2016,6.79,1.21,None,9400.0,78.0,Fiberglass,6,1.95,200.0,600.0,2 x 20,11.74,11.45,Diesel,80,Fixed keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Lagoon,39,38.4,Caribbean,Mexico,399000,2016,6.79,1.21,None,9400.0,78.0,Fiberglass,6,1.95,200.0,600.0,2 x 20,11.74,11.45,Diesel,80,Fixed keel,23.6585116,-102.0077097, BWh/BSh,MEX,8655.000682068028,1090515389749.4136
Lagoon,39,38.4,Caribbean,Martinique,327591,2016,6.79,1.21,None,9400.0,78.0,Fiberglass,6,1.95,200.0,600.0,2 x 20,11.74,11.45,Diesel,80,Fixed keel,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Lagoon,39,38.4,Caribbean,Martinique,267331,2016,6.79,1.21,None,9400.0,78.0,Fiberglass,6,1.95,200.0,600.0,2 x 20,11.74,11.45,Diesel,80,Fixed keel,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Lagoon,39,38.4,Europe,Greece,312493,2016,6.79,1.21,None,9400.0,78.0,Fiberglass,6,1.95,200.0,600.0,2 x 20,11.74,11.45,Diesel,80,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Leopard,40,39.0,Caribbean,Grenada,365000,2016,6.23,1.22,Staysail ketch,10300.0,99.0,Fiberglass,6.0,1.96,360.0,780.0,2x30,12.22,11.36,Diesel,210,Bulb fin keel,12.1360374,-61.6904045, Af,GRD,8437.56673228706,1043414814.8148148
Lagoon,400,39.0,Caribbean,Bahamas,340000,2016,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,24.7736546,-78.0000547, Aw,BHS,23862.710992912165,9699500000.0
Lagoon,400s2,39.0,Caribbean,Bahamas,340000,2016,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,24.7736546,-78.0000547, Aw,BHS,23862.710992912165,9699500000.0
Leopard,40,39.0,Caribbean,Belize,329000,2016,6.23,1.22,Staysail ketch,10300.0,99.0,Fiberglass,6.0,1.96,360.0,780.0,2x30,12.22,11.36,Diesel,210,Bulb fin keel,16.8259793,-88.7600927, Am,BLZ,5266.876160042135,2080000000.0
Leopard,40,39.0,Caribbean,Belize,329000,2016,6.23,1.22,Staysail ketch,10300.0,99.0,Fiberglass,6.0,1.96,360.0,780.0,2x30,12.22,11.36,Diesel,210,Bulb fin keel,16.8259793,-88.7600927, Am,BLZ,5266.876160042135,2080000000.0
Leopard,40,39.0,Caribbean,Saint Lucia,319000,2016,6.23,1.22,Staysail ketch,10300.0,99.0,Fiberglass,6.0,1.96,360.0,780.0,2x30,12.22,11.36,Diesel,210,Bulb fin keel,13.8250489,-60.975036, Am,LCA,8458.162760673898,1516015718.7349074
Leopard,40,39.0,Europe,Italy,460769,2016,6.23,1.22,Staysail ketch,10300.0,99.0,Fiberglass,6.0,1.96,360.0,780.0,2x30,12.22,11.36,Diesel,210,Bulb fin keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,400,39.0,Europe,France,455156,2016,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Lagoon,400,39.0,Europe,France,454706,2016,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Lagoon,400s2,39.0,Europe,Turkey,400850,2016,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,38.9597594,34.9249653, Csa/Dfa,TUR,8561.070947819871,720289368333.1906
Lagoon,400,39.0,Europe,Turkey,400537,2016,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,38.9597594,34.9249653, Csa/Dfa,TUR,8561.070947819871,720289368333.1906
Lagoon,400,39.0,Europe,Greece,364125,2016,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Fountaine Pajot,lucia40,39.0,Europe,Croatia,363765,2016,6.63,1.2,None,8900.0,96.0,Fiberglass,8,2.05,300.0,530.0,2 x 20,11.73,11.28,Diesel,none,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,400,39.0,Europe,Greece,358056,2016,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,400s2,39.0,Europe,Greece,327968,2016,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,400,39.0,Europe,Greece,327712,2016,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Lagoon,400s2,39.0,Europe,Croatia,326753,2016,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,400,39.0,Europe,Croatia,326499,2016,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,400s2,39.0,Europe,Italy,315821,2016,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,400,39.0,Europe,Italy,315575,2016,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1367
Lagoon,400,39.0,Europe,Croatia,309506,2016,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Lagoon,400,39.0,USA,Florida,429000,2016,7.25,1.21,None,10300.0,77.0,Fiberglass,8-10,2.0,400.0,600.0,2 x 29,11.97,11.60,Diesel,80,Fixed keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Fountaine Pajot,lucia40,39.0,USA,Massachusetts,395000,2016,6.63,1.2,None,8900.0,96.0,Fiberglass,8,2.05,300.0,530.0,2 x 20,11.73,11.28,Diesel,none,Fixed keel,42.3788774,-72.032366, Dfa,USA,63530.63348390901,21060473613000.0
Nautitech,40open,39.5,Caribbean,British Virgin Islands,380000,2016,6.91,1.35,None,7000.0,80.0,Fiberglass,8-10,1.95,400.0,600.0,2 x 20,11.98,11.89,Diesel,200,Semi-elliptic,18.4024395,-64.5661642, Am,GBR,40318.55756604926,2704609160088.1504
Nautitech,40open,39.5,Europe,Croatia,475638,2016,6.91,1.35,None,7000.0,80.0,Fiberglass,8-10,1.95,400.0,600.0,2 x 20,11.98,11.89,Diesel,200,Semi-elliptic,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Nautitech,40open,39.5,Europe,Greece,376262,2016,6.91,1.35,None,7000.0,80.0,Fiberglass,8-10,1.95,400.0,600.0,2 x 20,11.98,11.89,Diesel,200,Semi-elliptic,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Nautitech,40open,39.5,Europe,Croatia,345919,2016,6.91,1.35,None,7000.0,80.0,Fiberglass,8-10,1.95,400.0,600.0,2 x 20,11.98,11.89,Diesel,200,Semi-elliptic,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Nautitech,40open,39.5,Europe,Croatia,345919,2016,6.91,1.35,None,7000.0,80.0,Fiberglass,8-10,1.95,400.0,600.0,2 x 20,11.98,11.89,Diesel,200,Semi-elliptic,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Nautitech,40,39.5,Europe,Croatia,345919,2016,6.91,1.2,Fractional sloop,7500.0,86.0,Fiberglass,8.0,1.95,440.0,220.0,2x20,11.98,11.25,Diesel,None,Fixed keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Bali,4.0,40.0,Caribbean,Grenada,314361,2016,6.72,1.15,None,10620.0,100.0,Fiberglass,8-10,2.0,800.0,800.0,2 x 40,11.99,11.50,Diesel,800,Fixed keel,12.1360374,-61.6904045, Af,GRD,8437.56673228706,1043414814.8148148
Bali,4.0,40.0,Europe,Greece,395204,2016,6.72,1.15,None,10620.0,100.0,Fiberglass,8-10,2.0,800.0,800.0,2 x 40,11.99,11.50,Diesel,800,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Bali,4.0,40.0,Europe,Greece,357702,2016,6.72,1.15,None,10620.0,100.0,Fiberglass,8-10,2.0,800.0,800.0,2 x 40,11.99,11.50,Diesel,800,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
Bali,4.0,40.0,Europe,Greece,348995,2016,6.72,1.15,None,10620.0,100.0,Fiberglass,8-10,2.0,800.0,800.0,2 x 40,11.99,11.50,Diesel,800,Fixed keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.8068
